parent_url,parent_name,this_url,name,level,word_frequency
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_135,a序列,4,7
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_136,同步码字,4,5
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_137,峰值点,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_138,峰值平台,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_139,同步位置,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_140,数据,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_141,峰值位置函数,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_142,偏移,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_143,峰值位置,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_144,相位,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_145,仿真,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_146,chu序列,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_147,滑动长度,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_148,信息,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_149,门限,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_150,有效数据,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_151,距离,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_152,频域同步,4,2
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_153,定位准,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_154,同步位置搜索,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_155,同步,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_156,同步判决准则,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_157,数据流,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_158,序列信息,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_159,递增关系,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_160,递增,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_161,工学,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_162,邮电大,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_163,误判峰值,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_164,波形变化,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_165,同步头,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_166,仿真时,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_167,门限规则,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_168,干扰,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_169,噪声,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_170,同步判定,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_171,数据位,4,1
中继平台上的SC-FDE系统方案研究与FPGA实现_2级_14,改进的滑动窗算法,中继平台上的SC-FDE系统方案研究与FPGA实现_知识点_172,时刻,4,1
