name,this_url,level
绪论,非线性耦合振子系统中的Koopman分析_1级_1,1
KOOPMAN算符,非线性耦合振子系统中的Koopman分析_1级_2,1
非线性耦合振子在哈密顿系统中的应用,非线性耦合振子系统中的Koopman分析_1级_3,1
总结与展望,非线性耦合振子系统中的Koopman分析_1级_4,1
