name,this_url,level
绪论1,基于深度学习的示功图诊断技术研究_1级_1,1
抽油机井工作原理与示功图样本库建立7,基于深度学习的示功图诊断技术研究_1级_2,1
基于示功图特征提取的抽油机故障诊断方法19,基于深度学习的示功图诊断技术研究_1级_3,1
基于示功图深度学习的抽油机故障诊断方法31,基于深度学习的示功图诊断技术研究_1级_4,1
面向嵌入式设备应用的轻量化示功图深度学习方法41,基于深度学习的示功图诊断技术研究_1级_5,1
总结和展望53,基于深度学习的示功图诊断技术研究_1级_6,1
