parent_url,parent_name,this_url,name,level
说话人聚类系统关键技术研究与实现_2级_9,UIS-RNN模型结构14,说话人聚类系统关键技术研究与实现_3级_1,说话人转换概率15,3
说话人聚类系统关键技术研究与实现_2级_9,UIS-RNN模型结构14,说话人聚类系统关键技术研究与实现_3级_2,说话人类别标记15,3
说话人聚类系统关键技术研究与实现_2级_9,UIS-RNN模型结构14,说话人聚类系统关键技术研究与实现_3级_3,说话人特征序列生成16,3
说话人聚类系统关键技术研究与实现_2级_12,基于GST模型的说话人数量估计方法22,说话人聚类系统关键技术研究与实现_3级_4,参考编码器24,3
说话人聚类系统关键技术研究与实现_2级_12,基于GST模型的说话人数量估计方法22,说话人聚类系统关键技术研究与实现_3级_5,特征注意力25,3
说话人聚类系统关键技术研究与实现_2级_12,基于GST模型的说话人数量估计方法22,说话人聚类系统关键技术研究与实现_3级_6,特征嵌入26,3
说话人聚类系统关键技术研究与实现_2级_15,实验数据与评估指标33,说话人聚类系统关键技术研究与实现_3级_7,实验数据集33,3
说话人聚类系统关键技术研究与实现_2级_15,实验数据与评估指标33,说话人聚类系统关键技术研究与实现_3级_8,评估指标34,3
