name,this_url,level
绪论1,基于认知无线和载波聚合的LTE系统无线资源分配策略_1级_1,1
基于OFDM的单小区系统资源分配策略研究13,基于认知无线和载波聚合的LTE系统无线资源分配策略_1级_2,1
频谱破碎度最小化的算法25,基于认知无线和载波聚合的LTE系统无线资源分配策略_1级_3,1
能量效率最大化的综合算法35,基于认知无线和载波聚合的LTE系统无线资源分配策略_1级_4,1
全文总结45,基于认知无线和载波聚合的LTE系统无线资源分配策略_1级_5,1
