name,this_url,level
绪论,基于OFDM的VLC系统调光技术研究_1级_1,1
可见光通信系统及调光技术研究综述,基于OFDM的VLC系统调光技术研究_1级_2,1
单链路OFDM,基于OFDM的VLC系统调光技术研究_1级_3,1
多链路OFDM,基于OFDM的VLC系统调光技术研究_1级_4,1
总结与展望,基于OFDM的VLC系统调光技术研究_1级_5,1
