name,this_url,level
绪论1,大规模、快速移动机器人群的机器学习组网关键技术研究_1级_1,1
大规模无人机网络机器学习路由协议研究12,大规模、快速移动机器人群的机器学习组网关键技术研究_1级_2,1
支持快速移动的无人机辅助网络机器学习信道接入算法研究32,大规模、快速移动机器人群的机器学习组网关键技术研究_1级_3,1
总结与展望49,大规模、快速移动机器人群的机器学习组网关键技术研究_1级_4,1
