name,this_url,level
绪论,基于社交感知的跨模态检索研究_1级_1,1
相关研究综述,基于社交感知的跨模态检索研究_1级_2,1
社交信息嵌入的跨模态检索研究,基于社交感知的跨模态检索研究_1级_3,1
面向用户意图的个性化跨模态检索研究,基于社交感知的跨模态检索研究_1级_4,1
总结与展望,基于社交感知的跨模态检索研究_1级_5,1
