dissertation,name,this_url,language
面向智能设备的轻量化环境感知和理解算法研究,轻量化2D-CNN,面向智能设备的轻量化环境感知和理解算法研究_关键词_1,中文
面向智能设备的轻量化环境感知和理解算法研究,3D-CNN,面向智能设备的轻量化环境感知和理解算法研究_关键词_2,中文
面向智能设备的轻量化环境感知和理解算法研究,多模态注意力机制,面向智能设备的轻量化环境感知和理解算法研究_关键词_3,中文
面向智能设备的轻量化环境感知和理解算法研究,Lightweight 2D-CNN,面向智能设备的轻量化环境感知和理解算法研究_keyword_4,英文
面向智能设备的轻量化环境感知和理解算法研究,3D-CNN,面向智能设备的轻量化环境感知和理解算法研究_keyword_5,英文
面向智能设备的轻量化环境感知和理解算法研究,Multimodal SelfAttention,面向智能设备的轻量化环境感知和理解算法研究_keyword_6,英文
