name,this_url,level
绪论1,面向智能设备的轻量化环境感知和理解算法研究_1级_1,1
构建高效轻量型2D卷积神经网络17,面向智能设备的轻量化环境感知和理解算法研究_1级_2,1
构建高效轻量型3D卷积神经网络29,面向智能设备的轻量化环境感知和理解算法研究_1级_3,1
结合知识蒸憾方法的轻量型音频分类网络43,面向智能设备的轻量化环境感知和理解算法研究_1级_4,1
用于视频描述任务的轻量型多模态特征融合网络49,面向智能设备的轻量化环境感知和理解算法研究_1级_5,1
总结和展望57,面向智能设备的轻量化环境感知和理解算法研究_1级_6,1
